lemma	past_tense	verb_type
てまどる	てまどった	1																							
うちあがる	うちあがった	1																							
うちわる	うちわった	1																							
うちふる	うちふった	1																							
うちかかる	うちかかった	1																							
うちやぶる	うちやぶった	1																							
うちやる	うちやった	1																							
うけたまわる	うけたまわった	1																							
えぐる	えぐった	1																							
へしおる	へしおった	1																							
おる	おった	1																							
おれまがる	おれまがった	1																							
おりかさなる	おりかさなった	1																							
ぬかる	ぬかった	1																							
ぬきさる	ぬきさった	1																							
ぬきとる	ぬきとった	1																							
おしやる	おしやった	1																							
おしやぶる	おしやぶった	1																							
おっかぶさる	おっかぶさった	1																							
おしつまる	おしつまった	1																							
おしせまる	おしせまった	1																							
おしとおる	おしとおった	1																							
おしだまる	おしだまった	1																							
こだわる	こだわった	1																							
くぐる	くぐった	1																							
ぬぐいさる	ぬぐいさった	1																							
ふきとる	ふきとった	1																							
ぬぐいとる	ぬぐいとった	1																							
もちあがる	もちあがった	1																							
もちさる	もちさった	1																							
もちまわる	もちまわった	1																							
もちよる	もちよった	1																							
こぞる	こぞった	1																							
はさまる	はさまった	1																							
ふりかぶる	ふりかぶった	1																							
ふりまわる	ふりまわった	1																							
ふりしぼる	ふりしぼった	1																							
とっつかまる	とっつかまった	1																							
とる	とった	1																							
つかまる	つかまった	1																							
はかどる	はかどった	1																							
すてさる	すてさった	1																							
さずかる	さずかった	1																							
もたれかかる	もたれかかった	1																							
かすめとる	かすめとった	1																							
さぐる	さぐった	1																							
さぐりまわる	さぐりまわった	1																							
おしはかる	おしはかった	1																							
つかみかかる	つかみかかった	1																							
つかみとる	つかみとった	1																							
かきくもる	かきくもった	1																							
ゆさぶる	ゆさぶった	1																							
ゆる	ゆった	1																							
たずさわる	たずさわった	1																							
しぼりとる	しぼりとった	1																							
つまみとる	つまみとった	1																							
つみとる	つみとった	1																							
しおる	しおった	1																							
しなる	しなった	1																							
しわる	しわった	1																							
あやつる	あやつった	1																							
すりよる	すりよった	1																							
くすぐる	くすぐった	1																							
こそぐる	こそぐった	1																							
あらたまる	あらたまった	1																							
はなる	はなった	1																							
はふる	はふった	1																							
おそわる	おそわった	1																							
ちらかる	ちらかった	1																							
ちりのこる	ちりのこった	1																							
きりかかる	きりかかった	1																							
たちわる	たちわった	1																							
ことわる	ことわった	1																							
ひよる	ひよった	1																							
はやまる	はやまった	1																							
あけのこる	あけのこった	1																							
あけわたる	あけわたった	1																							
ひまどる	ひまどった	1																							
くれのこる	くれのこった	1																							
あばれまわる	あばれまわった	1																							
くもる	くもった	1																							
まがる	まがった	1																							
かきとる	かきとった	1																							
かきつづる	かきつづった	1																							
かきあやまる	かきあやまった	1																							
かわる	かわった	1																							
ありあまる	ありあまった	1																							
ありがたがる	ありがたがった	1																							
そまる	そまった	1																							
うわる	うわった	1																							
きわまる	きわまった	1																							
よこたわる	よこたわった	1																							
よくばる	よくばった	1																							
とまる	とまった	1																							
あるきまわる	あるきまわった	1																							
あゆみよる	あゆみよった	1																							
しにかかる	しにかかった	1																							
のこる	のこった	1																							
ぶんなぐる	ぶんなぐった	1																							
なぐる	なぐった	1																							
きどる	きどった	1																							
けどる	けどった	1																							
きばる	きばった	1																							
くみとる	くみとった	1																							
きまる	きまった	1																							
わきおこる	わきおこった	1																							
なおる	なおった	1																							
およぎまわる	およぎまわった	1																							
あらいさる	あらいさった	1																							
ながれよる	ながれよった	1																							
はやる	はやった	1																							
うかびあがる	うかびあがった	1																							
うきあがる	うきあがった	1																							
ひたる	ひたった	1																							
つかる	つかった	1																							
きえさる	きえさった	1																							
きえのこる	きえのこった	1																							
ふかまる	ふかまった	1																							
きよまる	きよまった	1																							
しぶる	しぶった	1																							
わたる	わたった	1																							
ぬくもる	ぬくもった	1																							
あたたまる	あたたまった	1																							
とどこおる	とどこおった	1																							
したたる	したたった	1																							
あさる	あさった	1																							
いさる	いさった	1																							
すなどる	すなどった	1																							
にごる	にごった	1																							
とぼる	とぼった	1																							
ともる	ともった	1																							
たきあがる	たきあがった	1																							
あぶる	あぶった	1																							
なくなる	なくなった	1																							
むねんがる	むねんがった	1																							
やけのこる	やけのこった	1																							
けぶる	けぶった	1																							
けむる	けむった	1																							
けむたがる	けむたがった	1																							
につまる	につまった	1																							
もえあがる	もえあがった	1																							
もえひろがる	もえひろがった	1																							
もえさかる	もえさかった	1																							
いぶる	いぶった	1																							
くゆる	くゆった	1																							
つまぐる	つまぐった	1																							
ものがたる	ものがたった	1																							
せばまる	せばまった	1																							
いかる	いかった	1																							
うまれかわる	うまれかわった	1																							
はえかわる	はえかわった	1																							
いけどる	いけどった	1																							
いきのこる	いきのこった	1																							
かしこまる	かしこまった	1																							
ことなる	ことなった	1																							
いたがる	いたがった	1																							
よじのぼる	よじのぼった	1																							
ぬすみとる	ぬすみとった	1																							
もりあがる	もりあがった	1																							
もりさがる	もりさがった	1																							
さかる	さかった	1																							
もる	もった	1																							
めっかる	めっかった	1																							
あいなる	あいなった	1																							
あいことなる	あいことなった	1																							
みとる	みとった	1																							
ねむる	ねむった	1																							
きかざる	きかざった	1																							
つぶる	つぶった	1																							
つむる	つむった	1																							
まばる	まばった	1																							
ぶちやぶる	ぶちやぶった	1																							
やぶる	やぶった	1																							
いのる	いのった	1																							
たたる	たたった	1																							
まつる	まつった	1																							
うつりかわる	うつりかわった	1																							
つもる	つもった	1																							
つみかさなる	つみかさなった	1																							
ほじくる	ほじくった	1																							
つきささる	つきささった	1																							
つきやぶる	つきやぶった	1																							
つきとおる	つきとおった	1																							
すぼまる	すぼまった	1																							
たちのぼる	たちのぼった	1																							
たちあがる	たちあがった	1																							
たてこもる	たてこもった	1																							
たちはだかる	たちはだかった	1																							
たちまさる	たちまさった	1																							
たちさる	たちさった	1																							
たちまわる	たちまわった	1																							
たちよる	たちよった	1																							
たちもどる	たちもどった	1																							
たちかわる	たちかわった	1																							
たちどまる	たちどまった	1																							
たちなおる	たちなおった	1																							
たちいたる	たちいたった	1																							
はしょる	はしょった	1																							
すじばる	すじばった	1																							
こもる	こもった	1																							
いきがる	いきがった	1																							
ねばる	ねばった	1																							
やせほそる	やせほそった	1																							
ほそる	ほそった	1																							
おわる	おわった	1																							
くみあがる	くみあがった	1																							
へあがる	へあがった	1																							
へめぐる	へめぐった	1																							
しぼる	しぼった	1																							
しまる	しまった	1																							
からまる	からまった	1																							
からめとる	からめとった	1																							
えどる	えどった	1																							
つづる	つづった	1																							
しめくくる	しめくくった	1																							
ゆるまる	ゆるまった	1																							
ふちどる	ふちどった	1																							
すが​る	すが​った	1																							
ふんじばる	ふんじばった	1																							
しばる	しばった	1																							
ぬいとる	ぬいとった	1																							
ちじまる	ちじまった	1																							
ちぢこまる	ちぢこまった	1																							
つながる	つながった	1																							
くりあがる	くりあがった	1																							
まつわる	まつわった	1																							
おきかわる	おきかわった	1																							
かかる	かかった	1																							
むらがる	むらがった	1																							
ききとる	ききとった	1																							
あやかる	あやかった	1																							
こえふとる	こえふとった	1																							
むねおどる	むねおどった	1																							
やにさがる	やにさがった	1																							
おどしとる	おどしとった	1																							
くさる	くさった	1																							
はれあがる	はれあがった	1																							
ふくれあがる	ふくれあがった	1																							
いたる	いたった	1																							
おこる	おこった	1																							
ねぶる	ねぶった	1																							
なめずる	なめずった	1																							
まいあがる	まいあがった	1																							
まいもどる	まいもどった	1																							
いもる	いもった	1																							
ゆであがる	ゆであがった	1																							
あらぶる	あらぶった	1																							
あらしまわる	あらしまわった	1																							
おっこる	おっこった	1																							
ほうむる	ほうむった	1																							
ほうむりさる	ほうむりさった	1																							
はびこる	はびこった	1																							
うすまる	うすまった	1																							
わだかまる	わだかまった	1																							
まじこる	まじこった	1																							
ちぬる	ちぬった	1																							
ゆきあたる	ゆきあたった	1																							
ゆきかかる	ゆきかかった	1																							
おおる	おおった	1																							
かぶさる	かぶさった	1																							
よそおう	よそおった	1																							
おそいかかる	おそいかかった	1																							
おおいかぶさる	おおいかぶさった	1																							
みやる	みやった	1																							
みまわる	みまわった	1																							
みまもる	みまもった	1																							
みはる	みはった	1																							
みあたる	みあたった	1																							
みやぶる	みやぶった	1																							
みつもる	みつもった	1																							
みあやまる	みあやまった	1																							
みおくる	みおくった	1																							
かくばる	かくばった	1																							
さわる	さわった	1																							
ふれまわる	ふれまわった	1																							
いいつかる	いいつかった	1																							
ことづかる	ことづかった	1																							
いいやる	いいやった	1																							
いいつのる	いいつのった	1																							
いいはる	いいはった	1																							
いいしぶる	いいしぶった	1																							
いいやぶる	いいやぶった	1																							
いいあやまる	いいあやまった	1																							
うちとる	うちとった	1																							
なまる	なまった	1																							
いぶかる	いぶかった	1																							
つまる	つまった	1																							
つめよる	つめよった	1																							
ほこる	ほこった	1																							
かたる	かたった	1																							
あやまる	あやまった	1																							
よみとる	よみとった	1																							
よみあさる	よみあさった	1																							
よみやぶる	よみやぶった	1																							
へりくだる	へりくだった	1																							
ゆずる	ゆずった	1																							
かたどる	かたどった	1																							
おぶる	おぶった	1																							
おぶさる	おぶさった	1																							
むさぼる	むさぼった	1																							
かいかぶる	かいかぶった	1																							
かいとる	かいとった	1																							
かいあさる	かいあさった	1																							
たうばる	たうばった	1																							
たまはる	たまはった	1																							
たまわる	たまわった	1																							
あかみがかる	あかみがかった	1																							
はしりさる	はしりさった	1																							
はしりまわる	はしりまわった	1																							
はしりよる	はしりよった	1																							
おきあがる	おきあがった	1																							
たる	たった	1																							
またがる	またがった	1																							
とびあがる	とびあがった	1																							
はねまわる	はねまわった	1																							
ふみとどまる	ふみとどまった	1																							
ふんばる	ふんばった	1																							
ふみやぶる	ふみやぶった	1																							
うずくまる	うずくまった	1																							
けやぶる	けやぶった	1																							
いざる	いざった	1																							
おどりあがる	おどりあがった	1																							
おどる	おどった	1																							
おどりかかる	おどりかかった	1																							
にじりよる	にじりよった	1																							
みごもる	みごもった	1																							
みまかる	みまかった	1																							
ころがる	ころがった	1																							
たどる	たどった	1																							
ちかよる	ちかよった	1																							
せまる	せまった	1																							
おいやる	おいやった	1																							
おいすがる	おいすがった	1																							
おいせまる	おいせまった	1																							
にげさる	にげさった	1																							
にげまわる	にげまわった	1																							
すきとおる	すきとおった	1																							
はいあがる	はいあがった	1																							
はいつくばる	はいつくばった	1																							
はいのぼる	はいのぼった	1																							
まかりとおる	まかりとおった	1																							
とおる	とおった	1																							
つうぶる	つうぶった	1																							
とおりかかる	とおりかかった	1																							
つらなる	つらなった	1																							
つれさる	つれさった	1																							
あそびまわる	あそびまわった	1																							
すぎさる	すぎさった	1																							
とおざかる	とおざかった	1																							
さかのぼる	さかのぼった	1																							
えらびとる	えらびとった	1																							
くばる	くばった	1																							
かさなる	かさなった	1																							
つりあがる	つりあがった	1																							
つる	つった	1																							
にぶる	にぶった	1																							
とじこもる	とじこもった	1																							
ひらかる	ひらかった	1																							
ひらきなおる	ひらきなおった	1																							
かかわる	かかわった	1																							
そぼふる	そぼふった	1																							
ふりつのる	ふりつのった	1																							
ふりつもる	ふりつもった	1																							
じんどる	じんどった	1																							
くまどる	くまどった	1																							
へだたる	へだたった	1																							
あつまる	あつまった	1																							
はなれさる	はなれさった	1																							
ふるえあがる	ふるえあがった	1																							
つちふる	つちふった	1																							
もやる	もやった	1																							
しずまる	しずまった	1																							
がんばる	がんばった	1																							
ほおばる	ほおばった	1																							
かざる	かざった	1																							
かおる	かおった	1																							
かけあがる	かけあがった	1																							
かる	かった	1																							
かけさる	かけさった	1																							
かけまわる	かけまわった	1																							
かけよる	かけよった	1																							
かけもどる	かけもどった	1																							
かけのぼる	かけのぼった	1																							
だまる	だまった	1																							
しゃちこばる	しゃちこばった	1																							
しゃちばる	しゃちばった	1																							
しゃちほこばる	しゃちほこばった	1																							
しゃっちょこばる	しゃっちょこばった	1																							
かぶる	かぶった	1																							
のぼす	のぼした	1																							
こきおろす	こきおろした	1																							
さげわたす	さげわたした	1																							
のりだす	のりだした	1																							
のす	のした	1																							
のりつぶす	のりつぶした	1																							
のりあわす	のりあわした	1																							
のりまわす	のりまわした	1																							
のりこす	のりこした	1																							
のりすごす	のりすごした	1																							
かわかす	かわかした	1																							
なくす	なくした	1																							
くわす	くわした	1																							
ほのめかす	ほのめかした	1																							
かいす	かいした	1																							
しでかす	しでかした	1																							
しかえす	しかえした	1																							
つけだす	つけだした	1																							
ふす	ふした	1																							
つけたす	つけたした	1																							
かす	かした	1																							
まかす	まかした	1																							
あわす	あわした	1																							
えす	えした	1																							
あいす	あいした	1																							
のばす	のばした	1																							
すみあらす	すみあらした	1																							
あます	あました	1																							
つくりだす	つくりだした	1																							
つくりなおす	つくりなおした	1																							
つかいまわす	つかいまわした	1																							
きょうす	きょうした	1																							
うながす	うながした	1																							
うつぶす	うつぶした	1																							
たおれふす	たおれふした	1																							
たおす	たおした	1																							
なぎたおす	なぎたおした	1																							
かりたおす	かりたおした	1																							
かりだす	かりだした	1																							
もよおす	もよおした	1																							
はたらかす	はたらかした	1																							
ひからす	ひからした	1																							
おかす	おかした	1																							
うつす	うつした	1																							
さます	さました	1																							
ひやかす	ひやかした	1																							
こらす	こらした	1																							
ほじくりだす	ほじくりだした	1																							
つかみだす	つかみだした	1																							
だす	だした	1																							
でくわす	でくわした	1																							
むきだす	むきだした	1																							
しだす	しだした	1																							
でつくす	でつくした	1																							
でかす	でかした	1																							
でなおす	でなおした	1																							
きりおろす	きりおろした	1																							
きりたおす	きりたおした	1																							
きりだす	きりだした	1																							
きらす	きらした	1																							
きりまわす	きりまわした	1																							
きりくずす	きりくずした	1																							
きりころす	きりころした	1																							
きりおとす	きりおとした	1																							
きりおこす	きりおこした	1																							
きりかえす	きりかえした	1																							
きりはなす	きりはなした	1																							
かりほす	かりほした	1																							
きかす	きかした	1																							
せいす	せいした	1																							
さしころす	さしころした	1																							
そりおとす	そりおとした	1																							
そぎおとす	そぎおとした	1																							
けずりおとす	けずりおとした	1																							
はがす	はがした	1																							
へがす	へがした	1																							
わりだす	わりだした	1																							
たすけだす	たすけだした	1																							
はげます	はげました	1																							
うごかす	うごかした	1																							
かちはなす	かちはなした	1																							
かちこす	かちこした	1																							
かどわす	かどわした	1																							
におわす	におわした	1																							
つつみかくす	つつみかくした	1																							
ばかす	ばかした	1																							
けす	けした	1																							
しゅっす	しゅっした	1																							
そっす	そっした	1																							
はくす	はくした	1																							
ゆりうごかす	ゆりうごかした	1																							
しるす	しるした	1																							
そくす	そくした	1																							
おろす	おろした	1																							
およぼす	およぼした	1																							
そらす	そらした	1																							
とりおろす	とりおろした	1																							
とりみだす	とりみだした	1																							
とりだす	とりだした	1																							
とりこぼす	とりこぼした	1																							
とりまわす	とりまわした	1																							
とりこわす	とりこわした	1																							
とりはずす	とりはずした	1																							
とりくずす	とりくずした	1																							
とりもどす	とりもどした	1																							
とりちらす	とりちらした	1																							
とりのこす	とりのこした	1																							
とりころす	とりころした	1																							
とりけす	とりけした	1																							
とりすます	とりすました	1																							
とりなおす	とりなおした	1																							
とりおとす	とりおとした	1																							
とりかえす	とりかえした	1																							
とりにがす	とりにがした	1																							
とりはなす	とりはなした	1																							
うけもどす	うけもどした	1																							
うけながす	うけながした	1																							
たたきだす	たたきだした	1																							
たたきのめす	たたきのめした	1																							
たたきこわす	たたきこわした	1																							
たたきころす	たたきころした	1																							
たたきなおす	たたきなおした	1																							
たたきおとす	たたきおとした	1																							
つりだす	つりだした	1																							
つるす	つるした	1																							
なざす	なざした	1																							
はきだす	はきだした	1																							
はきちらす	はきちらした	1																							
すいだす	すいだした	1																							
ふきたおす	ふきたおした	1																							
ふきだす	ふきだした	1																							
ふかす	ふかした	1																							
ふきちらす	ふきちらした	1																							
ふきけす	ふきけした	1																							
ふきかえす	ふきかえした	1																							
ふきとばす	ふきとばした	1																							
ふきとおす	ふきとおした	1																							
よびだす	よびだした	1																							
よびもどす	よびもどした	1																							
よびならわす	よびならわした	1																							
よびさます	よびさました	1																							
よびかえす	よびかえした	1																							
そそのかす	そそのかした	1																							
といただす	といただした	1																							
といかえす	といかえした	1																							
わめきちらす	わめきちらした	1																							
よろこばす	よろこばした	1																							
からす	からした	1																							
かぎだす	かぎだした	1																							
かみころす	かみころした	1																							
かみつぶす	かみつぶした	1																							
はやす	はやした	1																							
ひねくりまわす	ひねくりまわした	1																							
つけまわす	つけまわした	1																							
まわす	まわした	1																							
もとおす	もとおした	1																							
おす	おした	1																							
へす	へした	1																							
おしころす	おしころした	1																							
います	いました	1																							
まします	ましました	1																							
ます	ました	1																							
ならす	ならした	1																							
たらす	たらした	1																							
たれながす	たれながした	1																							
うめあわす	うめあわした	1																							
うめつくす	うめつくした	1																							
まぶす	まぶした	1																							
ぬりつぶす	ぬりつぶした	1																							
ぬりかくす	ぬりかくした	1																							
ふやす	ふやした	1																							
ぶちこわす	ぶちこわした	1																							
こわす	こわした	1																							
うりだす	うりだした	1																							
うりわたす	うりわたした	1																							
うりとばす	うりとばした	1																							
はずす	はずした	1																							
うばいかえす	うばいかえした	1																							
ふるいおこす	ふるいおこした	1																							
いばりちらす	いばりちらした	1																							
かえす	かえした	1																							
がいす	がいした	1																							
やどす	やどした	1																							
よす	よした	1																							
よこす	よこした	1																							
ねかす	ねかした	1																							
ねなおす	ねなおした	1																							
ねすごす	ねすごした	1																							
たいす	たいした	1																							
ついす	ついした	1																							
うちころす	うちころした	1																							
いおとす	いおとした	1																							
いかえす	いかえした	1																							
いとおす	いとおした	1																							
みちびきだす	みちびきだした	1																							
とがらす	とがらした	1																							
つかす	つかした	1																							
ぞくす	ぞくした	1																							
くずす	くずした	1																							
めぐらす	めぐらした	1																							
さしだす	さしだした	1																							
さしまわす	さしまわした	1																							
さしもどす	さしもどした	1																							
さしゆるす	さしゆるした	1																							
さしこす	さしこした	1																							
さしつかわす	さしつかわした	1																							
まきもどす	まきもどした	1																							
まきおこす	まきおこした	1																							
まきかえす	まきかえした	1																							
ほす	ほした	1																							
ひれふす	ひれふした	1																							
ざす	ざした	1																							
はいす	はいした	1																							
たてなおす	たてなおした	1																							
ひきおろす	ひきおろした	1																							
ひきたおす	ひきたおした	1																							
ひきだす	ひきだした	1																							
ひきはがす	ひきはがした	1																							
ひっぺがす	ひっぺがした	1																							
ひきまわす	ひきまわした	1																							
ひきのばす	ひきのばした	1																							
ひきもどす	ひきもどした	1																							
ひっかきまわす	ひっかきまわした	1																							
ひきわたす	ひきわたした	1																							
ひきなおす	ひきなおした	1																							
ひきおとす	ひきおとした	1																							
ひきおこす	ひきおこした	1																							
ひっこす	ひっこした	1																							
ひきかえす	ひきかえした	1																							
ひきはなす	ひきはなした	1																							
いやます	いやました	1																							
はりたおす	はりたおした	1																							
はりだす	はりだした	1																							
はりめぐらす	はりめぐらした	1																							
はりわたす	はりわたした	1																							
はりとばす	はりとばした	1																							
はじきかえす	はじきかえした	1																							
はじきとばす	はじきとばした	1																							
ひきならす	ひきならした	1																							
あたりちらす	あたりちらした	1																							
いなす	いなした	1																							
まちあかす	まちあかした	1																							
まちくらす	まちくらした	1																							
こころざす	こころざした	1																							
いからす	いからした	1																							
どなりちらす	どなりちらした	1																							
おもいだす	おもいだした	1																							
おもいまわす	おもいまわした	1																							
おもいめぐらす	おもいめぐらした	1																							
おもいのこす	おもいのこした	1																							
おもいなおす	おもいなおした	1																							
おもいしらす	おもいしらした	1																							
おもいおこす	おもいおこした	1																							
おもいかえす	おもいかえした	1																							
せかす	せかした	1																							
まどわす	まどわした	1																							
なりすます	なりすました	1																							
たたかわす	たたかわした	1																							
もどす	もどした	1																							
てばなす	てばなした	1																							
てわたす	てわたした	1																							
うちおろす	うちおろした	1																							
うちふす	うちふした	1																							
うちたおす	うちたおした	1																							
うちだす	うちだした	1																							
うちのめす	うちのめした	1																							
ぶちのめす	ぶちのめした	1																							
ぶちかます	ぶちかました	1																							
ぶちはなす	ぶちはなした	1																							
うちけす	うちけした	1																							
うちほろぼす	うちほろぼした	1																							
うちなおす	うちなおした	1																							
うちおとす	うちおとした	1																							
うちまかす	うちまかした	1																							
うちかえす	うちかえした	1																							
うちならす	うちならした	1																							
はらいだす	はらいだした	1																							
はらいもどす	はらいもどした	1																							
はらいおとす	はらいおとした	1																							
えぐりだす	えぐりだした	1																							
なげおろす	なげおろした	1																							
なげだす	なげだした	1																							
なげかえす	なげかえした	1																							
なげとばす	なげとばした	1																							
おりかえす	おりかえした	1																							
ぬきだす	ぬきだした	1																							
ぬかす	ぬかした	1																							
ぬきはなす	ぬきはなした	1																							
だきおろす	だきおろした	1																							
だきおこす	だきおこした	1																							
おしたおす	おしたおした	1																							
おしだす	おしだした	1																							
おしつぶす	おしつぶした	1																							
おしまわす	おしまわした	1																							
おしもどす	おしもどした	1																							
おっぽりだす	おっぽりだした	1																							
おしながす	おしながした	1																							
おしかえす	おしかえした	1																							
おしとおす	おしとおした	1																							
おしかくす	おしかくした	1																							
かつぎだす	かつぎだした	1																							
かどわかす	かどわかした	1																							
こじらす	こじらした	1																							
おがみたおす	おがみたおした	1																							
ひろいだす	ひろいだした	1																							
もてあます	もてあました	1																							
もちだす	もちだした	1																							
もちふるす	もちふるした	1																							
もちくずす	もちくずした	1																							
もちなおす	もちなおした	1																							
もちこす	もちこした	1																							
ゆびさす	ゆびさした	1																							
さししめす	さししめした	1																							
ふりおろす	ふりおろした	1																							
ふりみだす	ふりみだした	1																							
ふりだす	ふりだした	1																							
ふりかざす	ふりかざした	1																							
ふりまわす	ふりまわした	1																							
ふりはなす	ふりはなした	1																							
ふりおとす	ふりおとした	1																							
ふりおこす	ふりおこした	1																							
ふりとばす	ふりとばした	1																							
はかす	はかした	1																							
こねくりかえす	こねくりかえした	1																							
ひねりだす	ひねりだした	1																							
ほりだす	ほりだした	1																							
ほりおこす	ほりおこした	1																							
ほりかえす	ほりかえした	1																							
かけあわす	かけあわした	1																							
かけわたす	かけわたした	1																							
かけなおす	かけなおした	1																							
さがしだす	さがしだした	1																							
さがす	さがした	1																							
かきみだす	かきみだした	1																							
かいだす	かいだした	1																							
かきまわす	かきまわした	1																							
かきけす	かきけした	1																							
かきおとす	かきおとした	1																							
かきおこす	かきおこした	1																							
もみだす	もみだした	1																							
もみほぐす	もみほぐした	1																							
えがきだす	えがきだした	1																							
にぎらす	にぎらした	1																							
にぎりつぶす	にぎりつぶした	1																							
ゆらす	ゆらした	1																							
ゆるがす	ゆるがした	1																							
ゆりおこす	ゆりおこした	1																							
ゆりかえす	ゆりかえした	1																							
まきちらす	まきちらした	1																							
はねかす	はねかした	1																							
はねとばす	はねとばした	1																							
なでおろす	なでおろした	1																							
ぎす	ぎした	1																							
せめほろぼす	せめほろぼした	1																							
せめおとす	せめおとした	1																							
ひりだす	ひりだした	1																							
ほうりだす	ほうりだした	1																							
はなす	はなした	1																							
ほかす	ほかした	1																							
ぶっぱなす	ぶっぱなした	1																							
すくいだす	すくいだした	1																							
おしえさとす	おしえさとした	1																							
ちらす	ちらした	1																							
ちらかす	ちらかした	1																							
ほどこす	ほどこした	1																							
あかす	あかした	1																							
あけわたす	あけわたした	1																							
うつしだす	うつしだした	1																							
さらす	さらした	1																							
はらす	はらした	1																							
ぼかす	ぼかした	1																							
くらす	くらした	1																							
くもらす	くもらした	1																							
さぼす	さぼした	1																							
かきおろす	かきおろした	1																							
かきだす	かきだした	1																							
かきちらす	かきちらした	1																							
かきのこす	かきのこした	1																							
かきながす	かきながした	1																							
かきもらす	かきもらした	1																							
かきなおす	かきなおした	1																							
かきあらわす	かきあらわした	1																							
かきしるす	かきしるした	1																							
かきたす	かきたした	1																							
かきとばす	かきとばした	1																							
ふくす	ふくした	1																							
きす	きした	1																							
きたす	きたした	1																							
はたす	はたした	1																							
そめだす	そめだした	1																							
そめなおす	そめなおした	1																							
そめかえす	そめかえした	1																							
ねざす	ねざした	1																							
とかす	とかした	1																							
きわめつくす	きわめつくした	1																							
もす	もした	1																							
かかす	かかした	1																							
ほりす	ほりした	1																							
さす	さした	1																							
ただす	ただした	1																							
しなす	しなした	1																							
のこす	のこした	1																							
なぐりたおす	なぐりたおした	1																							
なぐりころす	なぐりころした	1																							
なぐりとばす	なぐりとばした	1																							
ころす	ころした	1																							
くびりころす	くびりころした	1																							
ぶちころす	ぶちころした	1																							
けがす	けがした	1																							
よごす	よごした	1																							
くみだす	くみだした	1																							
くみほす	くみほした	1																							
もっす	もっした	1																							
わかす	わかした	1																							
